t,side,score,ts_4h,ts_1d,fwd_1d,absraw_1d,fwd_3d,absraw_3d,fwd_7d,absraw_7d,fwd_14d,absraw_14d
1674302400000,long,75.0,1.565065832321574,3.9977546132289605,-0.006599370454792142,-0.006599370454792142,-0.0032562683165092803,-0.0032562683165092803,-0.0033865190491696516,-0.0033865190491696516,0.016845761424074675,0.016845761424074675
1674316800000,long,75.0,1.9369991664830202,3.9977546132289605,-0.016321690383786114,-0.016321690383786114,-0.013583441138421734,-0.013583441138421734,-0.007395429064251832,-0.007395429064251832,0.009486847779215178,0.009486847779215178
1674331200000,long,75.0,2.1852020755370307,3.9977546132289605,-0.027371749063427098,-0.027371749063427098,-0.003421468632928387,-0.003421468632928387,-0.00563026483899608,-0.00563026483899608,0.013859113449836506,0.013859113449836506
1674345600000,long,71.66666666666667,2.524566374755858,4.264812511573898,-0.005661449680860365,-0.005661449680860365,-0.009530471277432893,-0.009530471277432893,0.010229955407886683,0.010229955407886683,0.018099151875491826,0.018099151875491826
1674360000000,long,65.0,2.882541486287943,4.264812511573898,-0.004222732742588338,-0.004222732742588338,-0.010042664916311126,-0.010042664916311126,0.016278306531014114,0.016278306531014114,0.022732742588338257,0.022732742588338257
1674475200000,long,65.0,2.3040222375305124,4.4267639994780845,0.002007725378085241,0.002007725378085241,0.008991117997512166,0.008991117997512166,0.007507147065883945,0.007507147065883945,-0.0009383933832354931,-0.0009383933832354931
1674489600000,long,63.33333333333333,2.1303080859918424,4.4267639994780845,-0.001353357198987165,-0.001353357198987165,0.004583951803021042,0.004583951803021042,0.011394394481795163,0.011394394481795163,0.0038636165196891644,0.0038636165196891644
1674504000000,long,75.0,2.0546704514805514,4.4267639994780845,-0.0005646404760353552,-0.0005646404760353552,0.004213086628879189,0.004213086628879189,-0.01428974743197168,-0.01428974743197168,-0.0008035268312810824,-0.0008035268312810824
1674518400000,long,75.0,2.0371669685649736,4.4448712677419335,-0.014142117401331535,-0.014142117401331535,-0.0025238240285453202,-0.0025238240285453202,-0.006461859797223793,-0.006461859797223793,-0.008224185196466647,-0.008224185196466647
1674532800000,long,75.0,2.0524180042629063,4.4448712677419335,-0.01939706551656878,-0.01939706551656878,-0.012028347890162761,-0.012028347890162761,-0.00910253353850155,-0.00910253353850155,-0.008885806549489608,-0.008885806549489608
1674547200000,long,70.0,1.9793233655606923,4.4448712677419335,-0.017031155081142065,-0.017031155081142065,-0.0037750585784951836,-0.0037750585784951836,-0.006204981341664497,-0.006204981341664497,-0.0076802915907315805,-0.0076802915907315805
1674561600000,long,66.66666666666666,1.8896238804521583,4.4448712677419335,-0.011238157464880758,-0.011238157464880758,-0.00119786562125667,-0.00119786562125667,-0.003027333115539584,-0.003027333115539584,0.002678863116628553,0.002678863116628553
1674576000000,long,56.666666666666664,1.8266760831122253,4.4448712677419335,-0.010557377049180328,-0.010557377049180328,0.011147540983606558,0.011147540983606558,0.00977049180327869,0.00977049180327869,0.004131147540983607,0.004131147540983607
1675036800000,long,56.666666666666664,1.0259626712648466,4.105419413484623,-0.03867205591343523,-0.03867205591343523,0.018715001473622164,0.018715001473622164,-0.02932508104921898,-0.02932508104921898,-0.08213969938107875,-0.08213969938107875
1675051200000,long,55.00000000000001,1.2024189124719802,4.105419413484623,-0.035747427028851024,-0.035747427028851024,0.007550194027332546,0.007550194027332546,-0.03547325797199258,-0.03547325797199258,-0.07935717901130426,-0.07935717901130426
1679284800000,long,90.0,1.8519742781311463,1.0337337238165907,0.01685151561554338,0.01685151561554338,-0.006143401949846506,-0.006143401949846506,0.016909850589547804,0.016909850589547804,0.00969089755649375,0.00969089755649375
1679299200000,long,91.66666666666666,1.9071238948326308,1.0337337238165907,-0.02382693673354736,-0.02382693673354736,-0.023954126787285236,-0.023954126787285236,-0.016849149063209848,-0.016849149063209848,0.0004910949297098814,0.0004910949297098814
1679313600000,long,98.33333333333333,1.9180162932188656,1.0337337238165907,-0.0013186813186813445,-0.0013186813186813445,-0.026589861751152022,-0.026589861751152022,-0.016887628500531777,-0.016887628500531777,-0.001970932293512887,-0.001970932293512887
1679328000000,long,95.0,1.8950741910966071,1.0337337238165907,0.028574125368929622,0.028574125368929622,0.033180981561684315,0.033180981561684315,-0.014964114441713675,-0.014964114441713675,0.01309450771258144,0.01309450771258144
1679385600000,long,70.0,1.6111065886474722,1.4965930975283779,0.015935750297686884,0.015935750297686884,0.014234682244106858,0.014234682244106858,-0.022573535000380052,-0.022573535000380052,0.01659808105046376,0.01659808105046376
1679400000000,long,85.0,1.4880868941557992,1.4965930975283779,0.0010577578373466348,0.0010577578373466348,-0.0077202124034529765,-0.0077202124034529765,-0.04290663334847794,-0.04290663334847794,0.002686988868696073,0.002686988868696073
1679414400000,long,90.0,1.4661373386360885,1.4965930975283779,0.010538947517029561,0.010538947517029561,-0.018307274203225945,-0.018307274203225945,-0.05144884057459502,-0.05144884057459502,-0.008721279073871406,-0.008721279073871406
1679428800000,long,95.0,1.3372648372388798,1.4965930975283779,-0.027055547831171152,-0.027055547831171152,-0.016855795249147022,-0.016855795249147022,-0.02715893574619334,-0.02715893574619334,0.006385095027754256,0.006385095027754256
1679443200000,long,96.66666666666667,1.2105723842673446,1.7393786938987157,-0.025294808584169055,-0.025294808584169055,-0.016729918563926145,-0.016729918563926145,-0.027058483311138692,-0.027058483311138692,0.02311699161361957,0.02311699161361957
1679457600000,long,95.0,1.1691217477390796,1.7393786938987157,-0.03281625875490528,-0.03281625875490528,-0.023307384988752615,-0.023307384988752615,-0.022697113985850254,-0.022697113985850254,0.010988426139468238,0.010988426139468238
1679472000000,long,96.66666666666667,1.118205126605577,1.7393786938987157,-0.015814036337727162,-0.015814036337727162,-0.023509084431777752,-0.023509084431777752,0.015197719985749859,0.015197719985749859,0.016476665479159245,0.016476665479159245
1679486400000,long,88.33333333333333,1.077975528423699,1.7393786938987157,-0.02633445143355567,-0.02633445143355567,-0.027050697453426205,-0.027050697453426205,0.008183642642877001,0.008183642642877001,0.012665498925630996,0.012665498925630996
1680163200000,long,100.0,1.0917175727388184,2.2702656633302847,-0.02667432526145457,-0.02667432526145457,-0.006560006724619789,-0.006560006724619789,-0.02160984596417739,-0.02160984596417739,0.057057698638965045,0.057057698638965045
1680192000000,long,86.66666666666667,1.3307976841777318,2.2702656633302847,0.006546041911670916,0.006546041911670916,-0.004208169800359865,-0.004208169800359865,-0.006461028380350462,-0.006461028380350462,0.0737421539595052,0.0737421539595052
1680379200000,long,81.66666666666667,1.0845823567400177,2.256374354478097,-0.013508521977732045,-0.013508521977732045,-0.006954778111973008,-0.006954778111973008,-0.01857069987511658,-0.01857069987511658,0.06508363674740114,0.06508363674740114
1680393600000,long,88.33333333333333,1.2153176348699717,2.21278933393826,-0.008731513885752992,-0.008731513885752992,0.010992887785053137,0.010992887785053137,-0.011578516595168108,-0.011578516595168108,0.06832453714156697,0.06832453714156697
1681171200000,long,100.0,1.2202651977107375,1.728790478790786,0.00978976570072534,0.00978976570072534,0.027437414352084008,0.027437414352084008,-0.018707176041980036,-0.018707176041980036,-0.08254955045288945,-0.08254955045288945
1681185600000,long,100.0,1.688811423315465,1.728790478790786,-0.004305604927525591,-0.004305604927525591,0.019986511762341314,0.019986511762341314,-0.02016258974163041,-0.02016258974163041,-0.08993265847848693,-0.08993265847848693
1681200000000,long,100.0,2.1243628011618902,1.728790478790786,-0.005944089653361146,-0.005944089653361146,0.021336223375431736,0.021336223375431736,-0.012642826035644568,-0.012642826035644568,-0.08850643111937047,-0.08850643111937047
1681214400000,long,98.33333333333333,2.5111464879237944,1.728790478790786,0.0014356929212363152,0.0014356929212363152,0.017165171153207044,0.017165171153207044,0.006852775008308432,0.006852775008308432,-0.08989365237620477,-0.08989365237620477
1681228800000,long,100.0,2.7600987158617682,1.728790478790786,-0.006167386250415169,-0.006167386250415169,0.0009398870807040609,0.0009398870807040609,0.0033643307871138914,0.0033643307871138914,-0.09068083693125212,-0.09068083693125212
1681243200000,long,98.33333333333333,3.1121086866776073,1.728790478790786,-0.007133311003737396,-0.007133311003737396,0.008831244631777202,0.008831244631777202,0.008907518993974397,0.008907518993974397,-0.07287517866440275,-0.07287517866440275
1681257600000,long,95.0,3.2907426995309756,1.6936615522178522,-0.008092837590485867,-0.008092837590485867,0.004815983105994658,0.004815983105994658,0.0034953114501239096,0.0034953114501239096,-0.06386556290733121,-0.06386556290733121
1681272000000,long,90.0,3.648559402552133,1.6936615522178522,0.0023356144501129436,0.0023356144501129436,0.012652357135468998,0.012652357135468998,0.007487312608647706,0.007487312608647706,-0.05519056945616893,-0.05519056945616893
1681344000000,long,75.0,3.0417828484699996,1.6998125638947712,0.02577801210648905,0.02577801210648905,0.0105080854528587,0.0105080854528587,-0.0354251620093836,-0.0354251620093836,-0.025274131222595267,-0.025274131222595267
1681358400000,long,78.33333333333333,2.978693064407598,1.6998125638947712,0.02201013957730681,0.02201013957730681,0.008488483956765321,0.008488483956765321,-0.03965287093842689,-0.03965287093842689,-0.03174360118106443,-0.03174360118106443
1681372800000,long,90.0,2.82029093486979,1.6998125638947712,0.017931870818961564,0.017931870818961564,0.005079371390515169,0.005079371390515169,-0.04526372639649587,-0.04526372639649587,-0.04102263351987522,-0.04102263351987522
1681387200000,long,100.0,2.6299215104118807,1.6998125638947712,0.01141399354286531,0.01141399354286531,-0.00028419323818362665,-0.00028419323818362665,-0.04566258331653507,-0.04566258331653507,-0.046961280323583696,-0.046961280323583696
1681401600000,long,100.0,2.5829068231797003,1.6998125638947712,-0.005750084123433796,-0.005750084123433796,0.0009995843312682817,0.0009995843312682817,-0.06226783581744885,-0.06226783581744885,-0.039518220146077795,-0.039518220146077795
1681416000000,long,96.66666666666667,2.58310617326505,1.6998125638947712,0.006138581114602234,0.006138581114602234,0.003006449479080584,0.003006449479080584,-0.0674813957334215,-0.0674813957334215,-0.020697866710765647,-0.020697866710765647
1681430400000,long,95.0,2.4197845029644407,1.623755941447232,-0.012443111395938178,-0.012443111395938178,-0.029391767702562466,-0.029391767702562466,-0.07977254317678328,-0.07977254317678328,-0.039069743232736605,-0.039069743232736605
1681444800000,long,100.0,2.410429888284552,1.623755941447232,-0.011465088479866067,-0.011465088479866067,-0.02367280200899628,-0.02367280200899628,-0.08049664678733243,-0.08049664678733243,-0.03957084089258324,-0.03957084089258324
1681459200000,long,98.33333333333333,2.5678177996106712,1.623755941447232,-0.011291545825317861,-0.011291545825317861,-0.026150556114328052,-0.026150556114328052,-0.08627014429352153,-0.08627014429352153,-0.04830398963612514,-0.04830398963612514
1681819200000,long,66.66666666666666,1.2198751529832885,1.69257254164862,-0.03567444101900566,-0.03567444101900566,-0.06894263967098187,-0.06894263967098187,-0.09608795822578416,-0.09608795822578416,-0.07264277368118771,-0.07264277368118771
1681833600000,long,65.0,1.175208744422528,1.69257254164862,-0.030045049368944757,-0.030045049368944757,-0.07168840797979562,-0.07168840797979562,-0.09372982956708255,-0.09372982956708255,-0.05836888846226405,-0.05836888846226405
1681848000000,long,66.66666666666666,1.0496970190980273,1.69257254164862,-0.039286195596080604,-0.039286195596080604,-0.10376394097867077,-0.10376394097867077,-0.08106064839315127,-0.08106064839315127,-0.05799907306667017,-0.05799907306667017
1685001600000,short,-66.66666666666666,1.2196089703685782,1.0034033617938418,-0.009790380550489463,0.009790380550489463,-0.03702869962685143,0.03702869962685143,-0.026356955901317817,0.026356955901317817,-0.008458797225422829,0.008458797225422829
1685016000000,short,-70.0,1.4789891175858199,1.0034033617938418,-0.0015309931370580472,0.0015309931370580472,-0.028027785251685502,0.028027785251685502,-0.020615353132662072,0.020615353132662072,-0.0022585938358579125,0.0022585938358579125
1687651200000,long,70.0,3.162803798135211,1.3404769365246978,-0.004165451333698278,-0.004165451333698278,0.0030183954982973935,0.0030183954982973935,0.0016943653340061773,0.0016943653340061773,-0.006285865977996287,-0.006285865977996287
1687665600000,long,85.0,2.815479619514155,1.3404769365246978,-0.020946595732968882,-0.020946595732968882,-0.013570440982666961,-0.013570440982666961,-0.01166326137427026,-0.01166326137427026,-0.0197873931866089,-0.0197873931866089
1687680000000,long,99.16666666666667,2.619871968553871,1.3404769365246978,-0.010901399284087211,-0.010901399284087211,-0.014920273348519362,-0.014920273348519362,-0.008171168239505321,-0.008171168239505321,-0.01427920598763421,-0.01427920598763421
1688472000000,long,91.66666666666666,1.0366390778740178,2.6165234209980923,-0.02341655495978543,-0.02341655495978543,-0.02734455557846974,-0.02734455557846974,-0.019649670035058752,-0.019649670035058752,-0.04075582594349348,-0.04075582594349348
1689321600000,long,83.33333333333334,1.0032988939489782,1.3222528097922148,-0.029881568710318773,-0.029881568710318773,-0.03161049264727068,-0.03161049264727068,-0.046812216448470015,-0.046812216448470015,-0.06705663506577908,-0.06705663506577908
1689336000000,long,71.66666666666667,1.161749621215193,1.3222528097922148,-0.02526403048519917,-0.02526403048519917,-0.029845806839248982,-0.029845806839248982,-0.04088255422786137,-0.04088255422786137,-0.058968682626842246,-0.058968682626842246
1692576000000,short,-56.666666666666664,4.003114379381846,1.5749045234238261,0.0015616746664216703,-0.0015616746664216703,-0.014330661644810934,0.014330661644810934,0.0043022606006322415,-0.0043022606006322415,0.008654280443086854,-0.008654280443086854
1692590400000,short,-60.0,3.8451620816312992,1.5749045234238261,0.0016701798034947073,-0.0016701798034947073,-0.015261987859520602,0.015261987859520602,0.0011480086465399564,-0.0011480086465399564,0.0029372127578700027,-0.0029372127578700027
1692604800000,short,-63.33333333333333,3.622853719916107,1.5749045234238261,-8.062534553713929e-05,8.062534553713929e-05,-0.01694667977148465,0.01694667977148465,0.0036319798513423035,-0.0036319798513423035,0.002783494072117452,-0.002783494072117452
1692619200000,short,-73.33333333333333,3.263585884482898,1.5749045234238261,-0.0015007041765751623,0.0015007041765751623,-0.014926234617782247,0.014926234617782247,-0.005171657470043692,0.005171657470043692,0.005260160536867327,-0.005260160536867327
1692662400000,short,-56.666666666666664,2.5704584656686618,1.8535212911274228,0.0021353268161779077,-0.0021353268161779077,-0.0016829595553000366,0.0016829595553000366,-0.0014567759248610313,0.0014567759248610313,0.012643281579451764,-0.012643281579451764
1692691200000,short,-60.0,2.1461157283548653,1.8535212911274228,0.0008791293164674149,-0.0008791293164674149,-0.0013052575004318867,0.0013052575004318867,0.004088527170470468,-0.004088527170470468,0.01346718621033838,-0.01346718621033838
1692705600000,short,-60.0,1.9172163766411627,1.8535212911274228,0.007557594479536506,-0.007557594479536506,-0.002409055281479119,0.002409055281479119,-0.0003035332810795586,0.0003035332810795586,0.008268400264342937,-0.008268400264342937
1692720000000,short,-65.0,1.6515764469503937,1.8535212911274228,-0.014523068877874605,0.014523068877874605,0.0032068412613576185,-0.0032068412613576185,-0.07599521665404173,0.07599521665404173,0.010170377861259896,-0.010170377861259896
1693828800000,short,-60.0,1.8417053781044503,1.7836227324325962,0.0015279814011782864,-0.0015279814011782864,0.007902951905334755,-0.007902951905334755,0.005558757654413046,-0.005558757654413046,-0.058566173199593057,0.058566173199593057
1693843200000,short,-65.0,1.6427533969944685,1.7836227324325962,0.004208702110540295,-0.004208702110540295,0.0014003218419261282,-0.0014003218419261282,0.02629278331373401,-0.02629278331373401,-0.05348301045986254,0.05348301045986254
1693857600000,short,-75.0,1.4637621617583811,1.7836227324325962,0.0047206893213283556,-0.0047206893213283556,-0.006626004453480435,0.006626004453480435,0.028486784780714435,-0.028486784780714435,-0.03615064381837545,0.03615064381837545
1693872000000,short,-75.0,1.3269007240064314,1.7340603019333731,-0.001599676958439489,0.001599676958439489,-0.022904112567559087,0.022904112567559087,0.02181695346959066,-0.02181695346959066,-0.03536373237249174,0.03536373237249174
1693886400000,short,-75.0,1.245645732522621,1.7340603019333731,-0.0021802608526377263,0.0021802608526377263,-0.025065213159431547,0.025065213159431547,-0.002402180260852666,0.002402180260852666,-0.04527934592174421,0.04527934592174421
1693900800000,short,-75.0,1.1888636250074023,1.7340603019333731,-0.001544885339933174,0.001544885339933174,-0.018927763963311806,0.018927763963311806,-0.00220253174408599,0.00220253174408599,-0.052747911291672014,0.052747911291672014
1693915200000,short,-66.66666666666666,1.0700751230267416,1.7340603019333731,0.004230655984131053,-0.004230655984131053,-0.0010964062669498564,0.0010964062669498564,-0.011556819414526916,0.011556819414526916,-0.05096545739125045,0.05096545739125045
1693929600000,short,-66.66666666666666,1.0154772323686259,1.7340603019333731,0.006036733171732296,-0.006036733171732296,-0.0016548573559574298,0.0016548573559574298,-0.013503014481944128,0.013503014481944128,-0.05960205730623404,0.05960205730623404
1697932800000,long,71.66666666666667,2.4272417526103762,1.1081377221556183,0.00514149116598336,0.00514149116598336,0.13646318825870385,0.13646318825870385,0.13813918083358925,0.13813918083358925,0.16822024278521916,0.16822024278521916
1697947200000,long,66.66666666666666,2.1927621301248825,1.1081377221556183,0.023463672223354118,0.023463672223354118,0.14276266787798206,0.14276266787798206,0.13673726365151526,0.13673726365151526,0.17461982170949128,0.17461982170949128
1697961600000,long,66.66666666666666,2.217459842451076,1.1081377221556183,0.02862844398235871,0.02862844398235871,0.13901363339090778,0.13901363339090778,0.14919591501349924,0.14919591501349924,0.17546660406150966,0.17546660406150966
1698004800000,long,60.0,2.2321755284752682,1.1081377221556183,0.05605290235654129,0.05605290235654129,0.16256481242521653,0.16256481242521653,0.15950811265547438,0.15950811265547438,0.17429221647601412,0.17429221647601412
1698019200000,long,60.0,2.0676076831325694,1.0834441533083148,0.1132981691600457,0.1132981691600457,0.15171524991363958,0.15171524991363958,0.14514853984534853,0.14514853984534853,0.16529707969069699,0.16529707969069699
1698033600000,long,75.0,1.9980502668402826,1.0834441533083148,0.1225197765188104,0.1225197765188104,0.1329334516878574,0.1329334516878574,0.12043116727149294,0.12043116727149294,0.13881092864788658,0.13881092864788658
1698048000000,long,74.16666666666667,1.9579793480265162,1.0834441533083148,0.11297648198082172,0.11297648198082172,0.12617826482469902,0.12617826482469902,0.12189070136712961,0.12189070136712961,0.14056361081313717,0.14056361081313717
1698062400000,long,75.0,1.9670755492952385,1.0834441533083148,0.12821324181846636,0.12821324181846636,0.11797001409259342,0.11797001409259342,0.12884610365885474,0.12884610365885474,0.14976316613601967,0.14976316613601967
1698076800000,long,75.0,1.968213595790213,1.0834441533083148,0.08776393753625188,0.08776393753625188,0.08270710424190755,0.08270710424190755,0.1049917802424588,0.1049917802424588,0.12125504321381302,0.12125504321381302
1698091200000,long,75.0,1.3491938648349118,1.0834441533083148,0.06853071393433527,0.06853071393433527,0.085516606629957,0.085516606629957,0.09304156021391048,0.09304156021391048,0.11211895202881753,0.11211895202881753
1698105600000,long,75.0,1.4555327910534037,1.3935894561997388,0.01558593446985749,0.01558593446985749,0.015117521048768612,0.015117521048768612,0.030554279269871722,0.030554279269871722,0.04253014851987326,0.04253014851987326
1698120000000,long,75.0,1.7396013195078641,1.3935894561997388,-0.005305741539159281,-0.005305741539159281,-0.008346730936397926,-0.008346730936397926,-0.004279480298982085,-0.004279480298982085,0.01529216465533031,0.01529216465533031
1698134400000,long,75.0,2.051896641744876,1.3935894561997388,-0.005088603812497901,-0.005088603812497901,-0.0011425189907163008,-0.0011425189907163008,0.008401908885575344,0.008401908885575344,0.023459723276041462,0.023459723276041462
1698148800000,long,75.0,2.164173537715749,1.3935894561997388,-0.006578053301026177,-0.006578053301026177,-0.012499746997949835,-0.012499746997949835,-0.007656564897194298,-0.007656564897194298,0.005010886316781783,0.005010886316781783
1698163200000,long,70.0,2.304228696202202,1.3935894561997388,0.01597631392882403,0.01597631392882403,-0.002006245580956827,-0.002006245580956827,0.014927527692670195,0.014927527692670195,0.02204218713174632,0.02204218713174632
1698177600000,long,65.0,2.5091225052872326,1.3935894561997388,0.030254427078692355,0.030254427078692355,0.005298831524483161,0.005298831524483161,0.029188126340301327,0.029188126340301327,0.05893464972466264,0.05893464972466264
1698192000000,long,65.0,2.7589310477880686,1.7640520685580903,0.018631131792783653,0.018631131792783653,-0.0037603041145952676,-0.0037603041145952676,0.014491859529139289,0.014491859529139289,0.03981221981327731,0.03981221981327731
1698206400000,long,70.0,3.002091975823361,1.7640520685580903,0.014660579525460361,0.014660579525460361,-0.0028643078020237213,-0.0028643078020237213,0.007225070292451801,0.007225070292451801,0.03376960443324706,0.03376960443324706
1698220800000,long,63.33333333333333,3.2006130051689765,1.7640520685580903,0.017036989052276953,0.017036989052276953,0.004519837226969442,0.004519837226969442,0.014707874233688835,0.014707874233688835,0.040207411944148355,0.040207411944148355
1698235200000,long,65.0,3.2094651064914164,1.7640520685580903,-0.002517667330283027,-0.002517667330283027,-0.009226595880921612,-0.009226595880921612,0.013612867171946619,0.013612867171946619,0.030887266715564844,0.030887266715564844
1698249600000,long,75.0,3.1168874658271073,1.7640520685580903,-0.020300815106288752,-0.020300815106288752,-0.009508123515714978,-0.009508123515714978,-0.0003131678376631564,-0.0003131678376631564,0.027547170905547997,0.027547170905547997
1698264000000,long,75.0,3.06839557508542,1.7640520685580903,-0.01393629779971405,-0.01393629779971405,-0.015579593154665847,-0.015579593154665847,0.023461644909820438,0.023461644909820438,0.02735942617279395,0.02735942617279395
1698278400000,long,75.0,3.028701437394241,2.048280446847584,-0.01874315048739694,-0.01874315048739694,-0.01684259099036742,-0.01684259099036742,0.022348157120609145,0.022348157120609145,0.03494549229970575,0.03494549229970575
1698292800000,long,75.0,3.091883336368151,2.048280446847584,-0.01746178973262907,-0.01746178973262907,-0.0196452335824034,-0.0196452335824034,0.022013031530311762,0.022013031530311762,0.058057138248290396,0.058057138248290396
1698465600000,long,58.333333333333336,1.3003075761590699,2.717132864825887,-0.0024152748547609107,-0.0024152748547609107,0.003907234686160913,0.003907234686160913,0.01656690956202638,0.01656690956202638,0.08720783674617937,0.08720783674617937
1698480000000,long,63.33333333333333,1.1071936602039214,2.717132864825887,0.004399837021360126,0.004399837021360126,0.008999000436759304,0.008999000436759304,0.022075398139815697,0.022075398139815697,0.08460232918753967,0.08460232918753967
1699502400000,long,100.0,1.0142643903052282,3.0065388502296844,0.0026870815898156907,0.0026870815898156907,0.008164698771891932,0.008164698771891932,0.01996389999809415,0.01996389999809415,0.016939231663458603,0.016939231663458603
1699516800000,long,98.33333333333333,1.170768201149225,3.0065388502296844,-0.003790273357457344,-0.003790273357457344,0.011787722893142245,0.011787722893142245,0.016951323189606474,0.016951323189606474,0.02241193268518115,0.02241193268518115
1699531200000,long,100.0,1.2165497379658223,3.0065388502296844,0.008055800094806026,0.008055800094806026,0.003199024852712089,0.003199024852712089,0.006525360601340867,0.006525360601340867,0.010764542561116041,0.010764542561116041
1699545600000,long,95.0,1.1658546456350338,3.0065388502296844,0.029042904290429043,0.029042904290429043,0.021476897689769018,0.021476897689769018,0.006226622662266266,0.006226622662266266,0.019917491749174836,0.019917491749174836
1699560000000,long,90.0,1.3055639867123978,3.0065388502296844,0.018618497125627662,0.018618497125627662,0.01601885085247076,0.01601885085247076,-0.016789723879842337,-0.016789723879842337,0.01940303811447726,0.01940303811447726
1699574400000,long,86.66666666666667,1.4645312848844476,3.007378151111018,0.021488336193518153,0.021488336193518153,0.016257892878550256,0.016257892878550256,-0.004277960701881034,-0.004277960701881034,0.020820503556756315,0.020820503556756315
1699588800000,long,95.0,1.6285426801880591,3.007378151111018,0.007097474884604981,0.007097474884604981,0.003513440130328576,0.003513440130328576,-0.009818083084441992,-0.009818083084441992,0.014140646212326986,0.014140646212326986
1699603200000,long,91.66666666666666,1.7155562507449418,3.007378151111018,0.012062330245267382,0.012062330245267382,0.013780049835749982,0.013780049835749982,-0.0036952852973596503,-0.0036952852973596503,0.024135601379646158,0.024135601379646158
1699617600000,long,85.0,1.8748412316101069,3.007378151111018,-0.0022813443002668676,-0.0022813443002668676,-0.006795665177119956,-0.006795665177119956,-0.017963235155811247,-0.017963235155811247,0.013983646335204486,0.013983646335204486
1699632000000,long,100.0,1.9548403374000836,3.007378151111018,-0.006898118451999106,-0.006898118451999106,-0.014058156938208253,-0.014058156938208253,-0.037938315159290144,-0.037938315159290144,0.0088571734017533,0.0088571734017533
1699646400000,long,98.33333333333333,2.0038639615959095,3.007378151111018,-0.006207229691651314,-0.006207229691651314,-0.01209510774763162,-0.01209510774763162,-0.02046802458202499,-0.02046802458202499,0.015283256849958404,0.015283256849958404
1699660800000,long,100.0,1.9718313697921037,3.0105380562599366,-0.010192598308735899,-0.010192598308735899,-0.028262756824539288,-0.028262756824539288,-0.02403995584279169,-0.02403995584279169,0.010953559906969845,0.010953559906969845
1699675200000,long,95.0,1.9484488835425937,3.0105380562599366,-0.0016230177345693169,-0.0016230177345693169,-0.015097839391341388,-0.015097839391341388,-0.018910043837655127,-0.018910043837655127,0.018786025871226096,0.018786025871226096
1699689600000,long,90.0,2.05330624146999,3.0105380562599366,0.0035323274172931176,0.0035323274172931176,-0.006248462883535816,-0.006248462883535816,-0.014523892532924737,-0.014523892532924737,0.020866947198867024,0.020866947198867024
1699704000000,long,81.66666666666667,2.065670681792728,3.0105380562599366,-0.002542418529491017,-0.002542418529491017,-0.020301642876380362,-0.020301642876380362,-0.01800430918394829,-0.01800430918394829,0.01632372744411523,0.01632372744411523
1699718400000,long,85.0,2.129654624641364,3.0105380562599366,-0.00045750701735028083,-0.00045750701735028083,-0.023087957069694503,-0.023087957069694503,-0.012567986888387126,-0.012567986888387126,0.01593470029253533,0.01593470029253533
1699732800000,long,85.0,2.115285806939437,3.0105380562599366,0.0036779299897116355,0.0036779299897116355,-0.046687027600677104,-0.046687027600677104,-0.011222817207959628,-0.011222817207959628,0.020657976814458964,0.020657976814458964
1699761600000,long,73.33333333333333,1.9512972621863016,3.0993576760899257,-0.0019389055715179535,-0.0019389055715179535,-0.03865389185335594,-0.03865389185335594,-0.012754110047743407,-0.012754110047743407,0.019840026788221943,0.019840026788221943
1699790400000,long,88.33333333333333,1.7696538043611707,3.0993576760899257,-0.0019872771063516874,-0.0019872771063516874,-0.02224886325589433,-0.02224886325589433,-0.014388858287701603,-0.014388858287701603,0.016578643251358154,0.016578643251358154
1699804800000,long,85.0,1.727679276303792,3.0993576760899257,-0.006755355955294607,-0.006755355955294607,-0.02032530175628489,-0.02032530175628489,-0.015363117210406816,-0.015363117210406816,0.0027220665088890828,0.0027220665088890828
1700064000000,long,66.66666666666666,1.016837321202294,2.4855926480527826,0.005507612818116898,0.005507612818116898,0.008379596548122944,0.008379596548122944,0.002478975430110402,0.002478975430110402,0.03799813114934311,0.03799813114934311
1700928000000,long,85.0,1.1352208022386323,1.06477162513293,-0.013456953642384107,-0.013456953642384107,0.0037960264900663023,0.0037960264900663023,0.026455629139072772,0.026455629139072772,0.16688211920529808,0.16688211920529808
1700971200000,long,85.0,1.1265826250562825,1.0329243438416627,-0.010136128094392108,-0.010136128094392108,0.0047000071493066495,0.0047000071493066495,0.04215443031941513,0.04215443031941513,0.164534672813305,0.164534672813305
1701460800000,long,100.0,1.0200744925635614,1.0599847007603749,0.021753324679145595,0.021753324679145595,0.07840900586093265,0.07840900586093265,0.14595554362665525,0.14595554362665525,0.08996570154407571,0.08996570154407571
1701475200000,long,98.33333333333333,1.2186368686984674,1.098714792918999,0.020363989523548804,0.020363989523548804,0.08359980782840933,0.08359980782840933,0.14194868191985613,0.14194868191985613,0.08340866941837091,0.08340866941837091
1701489600000,long,100.0,1.4807021612848636,1.098714792918999,0.013788360388021486,0.013788360388021486,0.07677486824684587,0.07677486824684587,0.1405985173584459,0.1405985173584459,0.0902103413990821,0.0902103413990821
1701504000000,long,91.66666666666666,1.7128651486210829,1.098714792918999,0.017561436624155265,0.017561436624155265,0.0749117538455182,0.0749117538455182,0.13292052810836907,0.13292052810836907,0.0899684715275428,0.0899684715275428
